hourly_timestamp,PULocationID,zone,is_rush_hour,is_holiday,is_weekend,actual,predicted,absolute_error,hour,day_of_week,error
2019-03-01 00:00:00,79,79,0,0,0,354.0,385.6111,31.611114501953125,0,4,31.61110000000002
2019-03-01 01:00:00,79,79,0,0,0,200.0,172.01382,27.98617553710937,1,4,-27.98617999999999
2019-03-01 02:00:00,79,79,0,0,0,103.0,139.88048,36.88047790527344,2,4,36.880480000000006
2019-03-01 03:00:00,79,79,0,0,0,93.0,83.803085,9.196914672851562,3,4,-9.196915000000004
2019-03-01 04:00:00,79,79,0,0,0,49.0,43.98973,5.010269165039063,4,4,-5.0102699999999984
2019-03-01 05:00:00,79,79,0,0,0,84.0,78.89059,5.109413146972656,5,4,-5.109409999999997
2019-03-01 06:00:00,79,79,0,0,0,174.0,187.9484,13.948394775390623,6,4,13.948399999999992
2019-03-01 07:00:00,79,79,1,0,0,248.0,189.16806,58.831939697265625,7,4,-58.83194
2019-03-01 08:00:00,79,79,1,0,0,279.0,254.89024,24.10975646972656,8,4,-24.109759999999994
2019-03-01 09:00:00,79,79,1,0,0,230.0,274.65063,44.650634765625,9,4,44.65062999999998
2019-03-01 10:00:00,79,79,0,0,0,174.0,256.48593,82.48593139648438,10,4,82.48593
2019-03-01 11:00:00,79,79,0,0,0,154.0,233.72607,79.72607421875,11,4,79.72606999999999
2019-03-01 12:00:00,79,79,0,0,0,137.0,172.26927,35.26927185058594,12,4,35.269270000000006
2019-03-01 13:00:00,79,79,0,0,0,195.0,151.6202,43.37980651855469,13,4,-43.37979999999999
2019-03-01 14:00:00,79,79,0,0,0,176.0,186.44286,10.442855834960938,14,4,10.442859999999996
2019-03-01 15:00:00,79,79,0,0,0,204.0,204.92557,0.925567626953125,15,4,0.9255699999999933
2019-03-01 16:00:00,79,79,1,0,0,184.0,228.016,44.01600646972656,16,4,44.01599999999999
2019-03-01 17:00:00,79,79,1,0,0,282.0,316.7596,34.759613037109375,17,4,34.75959999999998
2019-03-01 18:00:00,79,79,1,0,0,403.0,356.07373,46.92626953125,18,4,-46.92626999999999
2019-03-01 19:00:00,79,79,1,0,0,458.0,385.75403,72.2459716796875,19,4,-72.24597
2019-03-01 20:00:00,79,79,0,0,0,490.0,450.85596,39.14404296875,20,4,-39.14404000000002
2019-03-01 21:00:00,79,79,0,0,0,702.0,581.74646,120.2535400390625,21,4,-120.25354000000004
2019-03-01 22:00:00,79,79,0,0,0,844.0,537.62665,306.37335205078125,22,4,-306.37334999999996
2019-03-01 23:00:00,79,79,0,0,0,1030.0,702.35095,327.6490478515625,23,4,-327.64905
2019-03-02 00:00:00,79,79,0,0,1,1144.0,589.29346,554.70654296875,0,5,-554.70654
2019-03-02 01:00:00,79,79,0,0,1,1005.0,778.1317,226.8682861328125,1,5,-226.86829999999998
