hourly_timestamp,PULocationID,zone,is_rush_hour,is_holiday,is_weekend,actual,predicted,absolute_error,hour,day_of_week,error
2019-03-01 00:00:00,230,230,0,0,0,291.0,298.03247,7.032470703125,0,4,7.032469999999989
2019-03-01 01:00:00,230,230,0,0,0,147.0,137.15291,9.847091674804688,1,4,-9.847090000000009
2019-03-01 02:00:00,230,230,0,0,0,97.0,97.64807,0.6480712890625,2,4,0.6480700000000041
2019-03-01 03:00:00,230,230,0,0,0,95.0,96.812294,1.812294006347656,3,4,1.8122939999999943
2019-03-01 04:00:00,230,230,0,0,0,70.0,76.069984,6.069984436035156,4,4,6.069984000000005
2019-03-01 05:00:00,230,230,0,0,0,109.0,104.91156,4.08843994140625,5,4,-4.088440000000006
2019-03-01 06:00:00,230,230,0,0,0,177.0,176.0133,0.9866943359375,6,4,-0.9867000000000132
2019-03-01 07:00:00,230,230,1,0,0,234.0,263.46082,29.4608154296875,7,4,29.460820000000012
2019-03-01 08:00:00,230,230,1,0,0,303.0,382.48685,79.48684692382812,8,4,79.48685
2019-03-01 09:00:00,230,230,1,0,0,317.0,354.49673,37.49673461914063,9,4,37.496730000000014
2019-03-01 10:00:00,230,230,0,0,0,316.0,368.13452,52.134521484375,10,4,52.13452000000001
2019-03-01 11:00:00,230,230,0,0,0,375.0,393.57404,18.57403564453125,11,4,18.574040000000025
2019-03-01 12:00:00,230,230,0,0,0,411.0,382.39645,28.603546142578125,12,4,-28.603549999999984
2019-03-01 13:00:00,230,230,0,0,0,431.0,414.61722,16.382781982421875,13,4,-16.382780000000025
2019-03-01 14:00:00,230,230,0,0,0,410.0,459.47086,49.47085571289063,14,4,49.470860000000016
2019-03-01 15:00:00,230,230,0,0,0,392.0,467.03522,75.03521728515625,15,4,75.03521999999998
2019-03-01 16:00:00,230,230,1,0,0,535.0,464.9749,70.02508544921875,16,4,-70.02510000000001
2019-03-01 17:00:00,230,230,1,0,0,661.0,581.8907,79.10931396484375,17,4,-79.10929999999996
2019-03-01 18:00:00,230,230,1,0,0,702.0,710.39246,8.3924560546875,18,4,8.392460000000028
2019-03-01 19:00:00,230,230,1,0,0,598.0,646.8567,48.856689453125,19,4,48.856700000000046
2019-03-01 20:00:00,230,230,0,0,0,533.0,613.38965,80.3896484375,20,4,80.38964999999996
2019-03-01 21:00:00,230,230,0,0,0,623.0,709.39825,86.39825439453125,21,4,86.39824999999996
2019-03-01 22:00:00,230,230,0,0,0,974.0,590.48016,383.5198364257813,22,4,-383.51984000000004
2019-03-01 23:00:00,230,230,0,0,0,505.0,534.2536,29.25360107421875,23,4,29.253600000000006
2019-03-02 00:00:00,230,230,0,0,1,348.0,324.88565,23.11434936523437,0,5,-23.11435
2019-03-02 01:00:00,230,230,0,0,1,226.0,185.85004,40.14996337890625,1,5,-40.14995999999999
2019-03-02 02:00:00,230,230,0,0,1,143.0,124.08907,18.910926818847656,2,5,-18.910929999999993
2019-03-02 03:00:00,230,230,0,0,1,115.0,108.818665,6.18133544921875,3,5,-6.181335000000004
2019-03-02 04:00:00,230,230,0,0,1,68.0,66.154686,1.8453140258789065,4,5,-1.845314000000002
2019-03-02 05:00:00,230,230,0,0,1,55.0,32.786987,22.2130126953125,5,5,-22.213012999999997
2019-03-02 06:00:00,230,230,0,0,1,74.0,87.12322,13.12322235107422,6,5,13.123220000000003
2019-03-02 07:00:00,230,230,0,0,1,171.0,120.305984,50.69401550292969,7,5,-50.694016000000005
2019-03-02 08:00:00,230,230,0,0,1,167.0,175.02725,8.027252197265625,8,5,8.02725000000001
2019-03-02 09:00:00,230,230,0,0,1,268.0,283.12314,15.123138427734377,9,5,15.123139999999978
2019-03-02 10:00:00,230,230,0,0,1,319.0,293.19897,25.801025390625,10,5,-25.801030000000026
2019-03-02 11:00:00,230,230,0,0,1,310.0,375.51282,65.5128173828125,11,5,65.51281999999998
2019-03-02 12:00:00,230,230,0,0,1,293.0,370.67276,77.67276000976562,12,5,77.67275999999998
2019-03-02 13:00:00,230,230,0,0,1,282.0,391.43073,109.43072509765624,13,5,109.43072999999998
2019-03-02 14:00:00,230,230,0,0,1,245.0,374.47644,129.4764404296875,14,5,129.47644000000003
2019-03-02 15:00:00,230,230,0,0,1,351.0,358.82227,7.822265625,15,5,7.822270000000003
2019-03-02 16:00:00,230,230,0,0,1,569.0,306.78436,262.21563720703125,16,5,-262.21564
2019-03-02 17:00:00,230,230,0,0,1,418.0,473.75153,55.75152587890625,17,5,55.75153
2019-03-02 18:00:00,230,230,0,0,1,450.0,527.6793,77.6793212890625,18,5,77.67930000000001
2019-03-02 19:00:00,230,230,0,0,1,401.0,414.78134,13.781341552734377,19,5,13.78134
2019-03-02 20:00:00,230,230,0,0,1,423.0,482.56052,59.56051635742188,20,5,59.56052
2019-03-02 21:00:00,230,230,0,0,1,556.0,514.39703,41.60296630859375,21,5,-41.60297000000003
2019-03-02 22:00:00,230,230,0,0,1,877.0,537.49445,339.50555419921875,22,5,-339.50554999999997
2019-03-02 23:00:00,230,230,0,0,1,511.0,464.39203,46.60797119140625,23,5,-46.60797000000002
2019-03-03 00:00:00,230,230,0,0,1,372.0,435.46738,63.467376708984375,0,6,63.46737999999999
2019-03-03 01:00:00,230,230,0,0,1,260.0,210.68144,49.31855773925781,1,6,-49.31855999999999
2019-03-03 02:00:00,230,230,0,0,1,192.0,168.86964,23.130355834960938,2,6,-23.130359999999996
2019-03-03 03:00:00,230,230,0,0,1,159.0,131.9633,27.036697387695312,3,6,-27.036699999999996
2019-03-03 04:00:00,230,230,0,0,1,87.0,70.180695,16.819305419921875,4,6,-16.819305
2019-03-03 05:00:00,230,230,0,0,1,63.0,30.200983,32.79901695251465,5,6,-32.799017
2019-03-03 06:00:00,230,230,0,0,1,76.0,55.6092,20.39080047607422,6,6,-20.3908
2019-03-03 07:00:00,230,230,0,0,1,105.0,108.05158,3.051582336425781,7,6,3.0515800000000013
2019-03-03 08:00:00,230,230,0,0,1,204.0,185.29843,18.701568603515625,8,6,-18.701570000000004
2019-03-03 09:00:00,230,230,0,0,1,263.0,203.2952,59.70480346679688,9,6,-59.704800000000006
2019-03-03 10:00:00,230,230,0,0,1,341.0,299.68552,41.314483642578125,10,6,-41.31448
2019-03-03 11:00:00,230,230,0,0,1,344.0,331.84695,12.153045654296877,11,6,-12.153050000000007
2019-03-03 12:00:00,230,230,0,0,1,301.0,333.81525,32.81524658203125,12,6,32.81524999999999
2019-03-03 13:00:00,230,230,0,0,1,345.0,314.46875,30.53125,13,6,-30.53125
2019-03-03 14:00:00,230,230,0,0,1,298.0,309.1252,11.125213623046877,14,6,11.125200000000007
2019-03-03 15:00:00,230,230,0,0,1,322.0,305.66135,16.338653564453125,15,6,-16.338649999999973
2019-03-03 16:00:00,230,230,0,0,1,558.0,321.23685,236.76315307617188,16,6,-236.76315
2019-03-03 17:00:00,230,230,0,0,1,639.0,391.16626,247.833740234375,17,6,-247.83373999999998
2019-03-03 18:00:00,230,230,0,0,1,482.0,444.27893,37.7210693359375,18,6,-37.72107
2019-03-03 19:00:00,230,230,0,0,1,388.0,404.92538,16.925384521484375,19,6,16.92538000000002
2019-03-03 20:00:00,230,230,0,0,1,385.0,395.68057,10.680572509765623,20,6,10.680569999999989
2019-03-03 21:00:00,230,230,0,0,1,522.0,463.7129,58.287109375,21,6,-58.28710000000001
2019-03-03 22:00:00,230,230,0,0,1,288.0,367.2333,79.23330688476562,22,6,79.23329999999999
2019-03-03 23:00:00,230,230,0,0,1,178.0,349.8278,171.82778930664062,23,6,171.82780000000002
2019-03-04 00:00:00,230,230,0,0,0,104.0,82.35576,21.64424133300781,0,0,-21.644239999999996
2019-03-04 01:00:00,230,230,0,0,0,61.0,82.549904,21.549903869628903,1,0,21.549903999999998
2019-03-04 02:00:00,230,230,0,0,0,27.0,76.72933,49.72933197021485,2,0,49.729330000000004
2019-03-04 03:00:00,230,230,0,0,0,37.0,73.46617,36.46617126464844,3,0,36.466170000000005
2019-03-04 04:00:00,230,230,0,0,0,40.0,65.908905,25.908905029296875,4,0,25.908905000000004
2019-03-04 05:00:00,230,230,0,0,0,66.0,158.58463,92.58462524414062,5,0,92.58463
2019-03-04 06:00:00,230,230,0,0,0,127.0,228.87349,101.8734893798828,6,0,101.87349
2019-03-04 07:00:00,230,230,1,0,0,189.0,237.03944,48.03944396972656,7,0,48.03944000000001
2019-03-04 08:00:00,230,230,1,0,0,236.0,268.49283,32.492828369140625,8,0,32.492830000000026
2019-03-04 09:00:00,230,230,1,0,0,319.0,289.89935,29.10064697265625,9,0,-29.100649999999973
2019-03-04 10:00:00,230,230,0,0,0,305.0,302.38055,2.61944580078125,10,0,-2.619449999999972
2019-03-04 11:00:00,230,230,0,0,0,294.0,379.77545,85.77545166015625,11,0,85.77544999999998
2019-03-04 12:00:00,230,230,0,0,0,280.0,344.23398,64.23397827148438,12,0,64.23397999999997
2019-03-04 13:00:00,230,230,0,0,0,340.0,340.78143,0.78143310546875,13,0,0.7814300000000003
2019-03-04 14:00:00,230,230,0,0,0,330.0,344.38446,14.38446044921875,14,0,14.38445999999999
2019-03-04 15:00:00,230,230,0,0,0,323.0,355.6251,32.625091552734375,15,0,32.625099999999975
2019-03-04 16:00:00,230,230,1,0,0,424.0,364.94592,59.0540771484375,16,0,-59.05408
2019-03-04 17:00:00,230,230,1,0,0,571.0,477.03815,93.96185302734376,17,0,-93.96185000000003
2019-03-04 18:00:00,230,230,1,0,0,603.0,602.10535,0.8946533203125,18,0,-0.894649999999956
2019-03-04 19:00:00,230,230,1,0,0,578.0,576.97595,1.0240478515625,19,0,-1.0240499999999884
2019-03-04 20:00:00,230,230,0,0,0,609.0,629.83527,20.83526611328125,20,0,20.835270000000037
2019-03-04 21:00:00,230,230,0,0,0,594.0,629.62897,35.62896728515625,21,0,35.62896999999998
2019-03-04 22:00:00,230,230,0,0,0,634.0,619.86615,14.13385009765625,22,0,-14.133850000000052
2019-03-04 23:00:00,230,230,0,0,0,323.0,364.5181,41.518096923828125,23,0,41.518100000000004
2019-03-05 00:00:00,230,230,0,0,0,214.0,344.4908,130.49081420898438,0,1,130.49079999999998
2019-03-05 01:00:00,230,230,0,0,0,116.0,90.49556,25.504440307617188,1,1,-25.504440000000002
2019-03-05 02:00:00,230,230,0,0,0,54.0,50.527023,3.4729766845703125,2,1,-3.472977
2019-03-05 03:00:00,230,230,0,0,0,56.0,50.326912,5.673088073730469,3,1,-5.673088
2019-03-05 04:00:00,230,230,0,0,0,55.0,37.407875,17.592124938964844,4,1,-17.592125000000003
2019-03-05 05:00:00,230,230,0,0,0,72.0,77.15351,5.153511047363281,5,1,5.153509999999997
2019-03-05 06:00:00,230,230,0,0,0,149.0,178.24474,29.24473571777344,6,1,29.244740000000007
2019-03-05 07:00:00,230,230,1,0,0,259.0,249.87582,9.124176025390623,7,1,-9.124179999999996
2019-03-05 08:00:00,230,230,1,0,0,317.0,318.8531,1.85308837890625,8,1,1.8530999999999835
2019-03-05 09:00:00,230,230,1,0,0,366.0,290.77026,75.229736328125,9,1,-75.22973999999999
2019-03-05 10:00:00,230,230,0,0,0,341.0,355.0648,14.064788818359377,10,1,14.064799999999991
2019-03-05 11:00:00,230,230,0,0,0,378.0,368.53656,9.46343994140625,11,1,-9.463439999999991
