hourly_timestamp,PULocationID,zone,is_rush_hour,is_holiday,is_weekend,actual,predicted,absolute_error,hour,day_of_week,error
2019-03-01 00:00:00,237,237,0,0,0,93.0,93.546936,0.54693603515625,0,4,0.5469360000000023
2019-03-01 01:00:00,237,237,0,0,0,47.0,38.546043,8.453956604003906,1,4,-8.453957000000003
2019-03-01 02:00:00,237,237,0,0,0,24.0,29.95418,5.954179763793945,2,4,5.954180000000001
2019-03-01 03:00:00,237,237,0,0,0,12.0,30.201242,18.20124244689941,3,4,18.201242
2019-03-01 04:00:00,237,237,0,0,0,42.0,32.916706,9.083293914794922,4,4,-9.083294000000002
2019-03-01 05:00:00,237,237,0,0,0,94.0,91.76897,2.2310333251953125,5,4,-2.231030000000004
2019-03-01 06:00:00,237,237,0,0,0,329.0,292.2516,36.7484130859375,6,4,-36.748400000000004
2019-03-01 07:00:00,237,237,1,0,0,792.0,622.8872,169.11279296875,7,4,-169.1128
2019-03-01 08:00:00,237,237,1,0,0,703.0,724.976,21.97601318359375,8,4,21.976
2019-03-01 09:00:00,237,237,1,0,0,651.0,705.4422,54.44219970703125,9,4,54.44219999999996
2019-03-01 10:00:00,237,237,0,0,0,642.0,659.82025,17.82025146484375,10,4,17.820249999999987
2019-03-01 11:00:00,237,237,0,0,0,788.0,784.2,3.79998779296875,11,4,-3.7999999999999545
2019-03-01 12:00:00,237,237,0,0,0,720.0,777.26666,57.26666259765625,12,4,57.26666
2019-03-01 13:00:00,237,237,0,0,0,797.0,828.5656,31.56561279296875,13,4,31.565600000000018
2019-03-01 14:00:00,237,237,0,0,0,852.0,844.5617,7.43829345703125,14,4,-7.438300000000027
2019-03-01 15:00:00,237,237,0,0,0,786.0,784.91547,1.08453369140625,15,4,-1.0845299999999725
2019-03-01 16:00:00,237,237,1,0,0,784.0,775.30945,8.6905517578125,16,4,-8.69055000000003
2019-03-01 17:00:00,237,237,1,0,0,840.0,873.0275,33.02752685546875,17,4,33.02750000000003
2019-03-01 18:00:00,237,237,1,0,0,743.0,852.6418,109.64178466796876,18,4,109.64179999999999
2019-03-01 19:00:00,237,237,1,0,0,629.0,659.3957,30.39569091796875,19,4,30.395700000000033
2019-03-01 20:00:00,237,237,0,0,0,494.0,541.57074,47.57073974609375,20,4,47.57074
2019-03-01 21:00:00,237,237,0,0,0,486.0,497.02634,11.026336669921877,21,4,11.026340000000005
2019-03-01 22:00:00,237,237,0,0,0,403.0,353.41495,49.585052490234375,22,4,-49.585050000000024
2019-03-01 23:00:00,237,237,0,0,0,269.0,219.97774,49.02226257324219,23,4,-49.02225999999999
2019-03-02 00:00:00,237,237,0,0,1,137.0,126.107765,10.892234802246094,0,5,-10.892235
2019-03-02 01:00:00,237,237,0,0,1,61.0,77.96037,16.960372924804688,1,5,16.960369999999998
2019-03-02 02:00:00,237,237,0,0,1,26.0,47.64406,21.644058227539062,2,5,21.644060000000003
2019-03-02 03:00:00,237,237,0,0,1,38.0,23.40883,14.591169357299805,3,5,-14.591170000000002
2019-03-02 04:00:00,237,237,0,0,1,35.0,8.706954,26.29304599761963,4,5,-26.293046
2019-03-02 05:00:00,237,237,0,0,1,52.0,29.092543,22.90745735168457,5,5,-22.907457
2019-03-02 06:00:00,237,237,0,0,1,104.0,151.69637,47.69636535644531,6,5,47.69637
2019-03-02 07:00:00,237,237,0,0,1,146.0,242.55615,96.55615234375,7,5,96.55615
2019-03-02 08:00:00,237,237,0,0,1,296.0,339.61713,43.61712646484375,8,5,43.617129999999975
2019-03-02 09:00:00,237,237,0,0,1,413.0,375.0361,37.963897705078125,9,5,-37.963900000000024
