hourly_timestamp,PULocationID,zone,is_rush_hour,is_holiday,is_weekend,actual,predicted,absolute_error,hour,day_of_week,error
2019-03-01 00:00:00,186,186,0,0,0,135.0,133.56949,1.430511474609375,0,4,-1.4305099999999982
2019-03-01 01:00:00,186,186,0,0,0,78.0,78.78546,0.78546142578125,1,4,0.7854600000000005
2019-03-01 02:00:00,186,186,0,0,0,53.0,49.83049,3.1695098876953125,2,4,-3.1695100000000025
2019-03-01 03:00:00,186,186,0,0,0,51.0,45.572914,5.427085876464844,3,4,-5.427086000000003
2019-03-01 04:00:00,186,186,0,0,0,81.0,38.403793,42.59620666503906,4,4,-42.596207
2019-03-01 05:00:00,186,186,0,0,0,412.0,266.1992,145.80081176757812,5,4,-145.80079999999998
2019-03-01 06:00:00,186,186,0,0,0,595.0,378.9377,216.06228637695312,6,4,-216.0623
2019-03-01 07:00:00,186,186,1,0,0,529.0,568.8662,39.8662109375,7,4,39.86620000000005
2019-03-01 08:00:00,186,186,1,0,0,455.0,498.07745,43.07745361328125,8,4,43.07745
2019-03-01 09:00:00,186,186,1,0,0,496.0,552.5155,56.5155029296875,9,4,56.515499999999975
2019-03-01 10:00:00,186,186,0,0,0,434.0,459.98166,25.981658935546875,10,4,25.981659999999977
2019-03-01 11:00:00,186,186,0,0,0,400.0,416.83905,16.83905029296875,11,4,16.839049999999986
2019-03-01 12:00:00,186,186,0,0,0,386.0,500.03293,114.03292846679688,12,4,114.03293000000002
2019-03-01 13:00:00,186,186,0,0,0,435.0,412.10132,22.898681640625,13,4,-22.898680000000013
2019-03-01 14:00:00,186,186,0,0,0,474.0,409.20618,64.7938232421875,14,4,-64.79381999999998
2019-03-01 15:00:00,186,186,0,0,0,454.0,450.4754,3.52459716796875,15,4,-3.524600000000021
2019-03-01 16:00:00,186,186,1,0,0,461.0,454.76965,6.2303466796875,16,4,-6.230349999999987
2019-03-01 17:00:00,186,186,1,0,0,607.0,591.6978,15.30218505859375,17,4,-15.30219999999997
2019-03-01 18:00:00,186,186,1,0,0,706.0,577.8542,128.14581298828125,18,4,-128.1458
2019-03-01 19:00:00,186,186,1,0,0,593.0,486.41385,106.58615112304688,19,4,-106.58614999999998
2019-03-01 20:00:00,186,186,0,0,0,591.0,467.05984,123.94015502929688,20,4,-123.94015999999999
2019-03-01 21:00:00,186,186,0,0,0,647.0,559.0909,87.90911865234375,21,4,-87.90909999999997
2019-03-01 22:00:00,186,186,0,0,0,408.0,463.52737,55.527374267578125,22,4,55.52737000000002
2019-03-01 23:00:00,186,186,0,0,0,265.0,357.42575,92.42575073242188,23,4,92.42575
2019-03-02 00:00:00,186,186,0,0,1,232.0,175.56447,56.43553161621094,0,5,-56.43553
2019-03-02 01:00:00,186,186,0,0,1,146.0,130.07968,15.920318603515623,1,5,-15.920320000000004
2019-03-02 02:00:00,186,186,0,0,1,112.0,113.15419,1.1541900634765625,2,5,1.1541899999999998
